carat,depth,table,x,y,z,price,cut,color,clarity
0.3,60.6,58.0,4.36,4.35,2.64,878.0,Premium,G,VVS2
0.35,62.2,56.0,4.53,4.51,2.81,1116.0,Ideal,E,VVS1
0.51,63.3,58.0,5.07,5.04,3.2,1895.0,Very Good,G,VVS2
0.27,62.0,55.0,4.14,4.12,2.56,799.0,Ideal,E,VVS2
0.7,61.7,60.0,5.67,5.7,3.51,2513.0,Very Good,E,VS2
0.57,61.8,55.0,5.38,5.34,3.31,1949.0,Ideal,E,VS2
0.71,61.0,56.0,5.76,5.81,3.53,3838.0,Ideal,D,VS2
0.3,60.7,58.0,4.36,4.34,2.64,848.0,Premium,D,VS1
0.32,61.7,55.0,4.44,4.41,2.73,1140.0,Ideal,D,VVS1
0.82,61.8,58.0,5.99,6.05,3.72,3622.0,Ideal,E,SI1
0.5,62.9,58.0,5.06,5.01,3.17,997.0,Premium,D,SI2
1.41,61.2,60.0,7.17,7.21,4.4,8654.0,Premium,H,VS2
0.53,61.2,56.0,5.2,5.23,3.19,1857.0,Ideal,D,VS2
0.27,61.3,57.0,4.14,4.18,2.54,682.0,Very Good,F,VVS2
0.7,64.7,60.0,5.55,5.49,3.57,2117.0,Fair,I,VS2
0.35,62.1,54.0,4.53,4.57,2.82,892.0,Very Good,G,IF
0.31,61.9,54.4,4.33,4.37,2.69,685.0,Ideal,E,VS1
0.35,61.2,55.0,4.56,4.57,2.79,494.0,Very Good,F,SI2
0.4,60.3,58.0,4.8,4.82,2.9,1053.0,Premium,E,VS1
0.54,61.9,54.0,5.22,5.25,3.24,1774.0,Ideal,H,VVS1
0.56,61.36,57.0,5.31,5.34,3.23,1819.0,Ideal,E,VS2
0.2,59.0,60.0,3.81,3.78,2.24,367.0,Premium,E,VS2
0.76,64.1,59.0,5.73,5.75,3.68,1914.0,Good,I,SI1
0.71,62.3,58.0,5.53,5.67,3.54,2659.0,Premium,D,VS2
0.3,62.5,59.0,4.29,4.26,2.67,878.0,Premium,H,VVS1
1.06,60.0,59.0,6.64,6.59,3.97,3989.0,Premium,E,SI2
0.5,61.8,56.0,5.11,5.15,3.17,2052.0,Very Good,F,VVS2
0.41,62.9,58.0,4.7,4.75,2.97,791.0,Very Good,D,SI1
0.3,62.5,59.0,4.27,4.3,2.68,658.0,Premium,E,VS2
0.4,61.8,56.0,4.77,4.74,2.94,1238.0,Ideal,E,VVS2
0.73,62.4,53.0,5.79,5.82,3.62,3195.0,Ideal,D,SI1
1.11,62.1,58.0,6.6,6.57,4.09,5102.0,Premium,H,SI1
0.31,61.8,55.0,4.35,4.39,2.7,680.0,Ideal,E,VS2
0.71,61.7,56.0,5.74,5.77,3.55,2518.0,Ideal,G,SI1
0.31,62.0,59.0,4.3,4.28,2.66,802.0,Premium,G,VS1
0.31,61.6,56.0,4.35,4.38,2.69,734.0,Ideal,E,VS1
0.37,59.2,57.0,4.71,4.75,2.8,1342.0,Ideal,F,VVS1
0.26,63.3,57.0,4.03,4.06,2.56,420.0,Very Good,D,VS1
1.09,61.6,57.0,6.63,6.59,4.07,5219.0,Premium,H,SI1
0.7,63.9,59.0,5.68,5.56,3.59,1929.0,Good,E,SI2
1.37,61.58,59.0,7.12,7.05,4.43,8562.0,Premium,H,VS2
0.4,60.8,58.0,4.76,4.78,2.9,842.0,Premium,I,VVS1
0.7,61.6,60.0,5.68,5.72,3.51,2470.0,Premium,F,SI1
0.9,62.4,58.0,6.12,6.15,3.83,4740.0,Very Good,H,VVS2
0.37,61.3,56.0,4.64,4.6,2.83,1124.0,Ideal,D,VS2
1.01,60.3,60.0,6.49,6.45,3.9,4412.0,Premium,H,SI2
1.01,58.5,59.0,6.66,6.6,3.88,6670.0,Premium,G,VVS2
1.51,62.9,58.0,7.24,7.3,4.57,7139.0,Very Good,I,SI2
0.77,61.1,54.0,5.91,5.94,3.62,3197.0,Very Good,G,VS1
0.33,61.8,53.0,4.48,4.51,2.78,880.0,Ideal,F,VVS1
1.0,62.2,59.0,6.37,6.29,3.94,6328.0,Premium,F,VS2
0.33,60.9,56.0,4.47,4.5,2.73,974.0,Ideal,F,VVS2
0.5,62.3,55.0,5.06,5.09,3.16,1710.0,Very Good,F,VS1
0.79,59.3,57.0,6.02,6.06,3.58,3377.0,Ideal,E,VS2
1.0,62.1,61.0,6.36,6.4,3.96,4307.0,Good,E,SI2
0.8,62.0,61.0,5.99,5.91,3.69,3369.0,Premium,F,VS2
0.9,62.2,58.0,6.11,6.18,3.82,4157.0,Very Good,H,VS2
1.24,63.5,55.0,6.86,6.82,4.35,7701.0,Ideal,E,SI1
0.9,62.1,63.0,6.09,6.12,3.79,3724.0,Good,E,SI2
1.56,61.239999999999995,56.0,7.41,7.45,4.59,10333.0,Ideal,I,VS2
0.41,61.8,58.0,4.75,4.77,2.94,827.0,Premium,G,VS2
1.19,59.8,64.0,6.94,6.9,4.14,4498.0,Good,J,SI1
0.72,62.0,56.0,5.8,5.74,3.58,2443.0,Ideal,H,VS2
0.7,61.5,56.0,5.74,5.7,3.52,2348.0,Ideal,F,SI1
0.7,61.0,56.0,5.75,5.78,3.52,3325.0,Ideal,H,VVS2
1.53,62.9,59.0,7.31,7.34,4.61,7418.0,Very Good,J,VS2
0.41,62.8,56.0,4.72,4.77,2.98,834.0,Very Good,E,VS1
0.71,63.7,58.0,5.65,5.62,3.59,2308.0,Good,F,SI1
0.24,61.7,58.0,3.94,4.0,2.45,485.0,Very Good,E,VVS1
0.25,61.8,55.0,4.06,4.09,2.52,633.0,Very Good,F,VVS1
0.5,62.2,54.0,5.11,5.09,3.17,2160.0,Ideal,F,VVS2
1.09,61.1,57.0,6.62,6.71,4.07,5125.0,Ideal,H,SI1
1.01,62.56,58.0,6.45,6.49,3.94,4566.0,Very Good,E,SI2
1.02,61.9,61.0,6.42,6.34,3.95,4558.0,Premium,H,SI1
1.36,59.5,61.0,7.21,7.24,4.3,9874.0,Very Good,D,SI1
0.55,62.3,56.0,5.26,5.23,3.27,1668.0,Ideal,E,SI1
1.0,62.3,57.0,6.33,6.28,3.93,4077.0,Ideal,E,SI2
0.52,61.7,55.0,5.2,5.23,3.22,1689.0,Ideal,H,VS2
0.52,63.5,58.0,5.08,5.09,3.23,1389.0,Very Good,H,VS2
0.5,62.8,58.0,5.05,5.08,3.18,990.0,Very Good,J,SI1
1.14,61.6,56.0,6.68,6.72,4.13,5831.0,Ideal,H,VS2
0.4,61.1,58.0,4.76,4.73,2.9,855.0,Premium,D,SI2
1.12,60.9,57.0,6.7,6.73,4.09,5818.0,Ideal,H,SI1
0.35,61.1,60.0,4.58,4.52,2.78,709.0,Premium,I,VS1
0.42,60.3,59.0,4.86,4.83,2.92,1221.0,Premium,F,VVS2
1.04,63.0,56.0,6.44,6.41,4.05,4696.0,Ideal,I,VS1
0.24,61.3,58.0,3.99,4.03,2.46,485.0,Very Good,D,VVS2
1.12,60.7,53.0,6.81,6.7,4.1,6774.0,Premium,G,VS2
0.31,61.3,55.0,4.37,4.34,2.67,558.0,Ideal,E,SI2
0.32,62.5,60.0,4.29,4.35,2.7,645.0,Very Good,G,VS1
0.7,63.4,59.0,5.6,5.57,3.54,2415.0,Very Good,I,VVS2
0.56,61.7,54.0,5.28,5.32,3.27,1915.0,Ideal,F,VS1
0.51,63.7,55.0,5.07,5.1,3.24,1172.0,Good,G,SI1
0.32,61.7,57.0,4.41,4.44,2.73,730.0,Ideal,G,VVS2
1.32,61.3,59.0,7.01,6.95,4.28,5588.0,Premium,I,SI2
0.41,61.6,56.0,4.79,4.82,2.96,1439.0,Ideal,F,IF
1.06,61.5,59.0,6.57,6.53,4.03,5113.0,Premium,G,SI1
0.5,61.3,59.0,5.15,5.09,3.14,1838.0,Premium,F,VS1
0.35,62.2,58.0,4.49,4.54,2.81,460.0,Premium,J,VS1
1.06,62.2,57.0,6.53,6.58,4.08,6823.0,Very Good,F,VS2
1.0,62.7,59.0,6.39,6.33,3.98,2058.0,Premium,H,I1
0.3,61.7,60.0,4.28,4.31,2.65,570.0,Premium,E,VS2
0.24,63.0,59.0,3.96,4.01,2.51,378.0,Good,E,VS2
0.9,59.0,59.0,6.34,6.3,3.73,3508.0,Premium,E,SI1
0.72,60.2,59.0,5.79,5.84,3.5,2846.0,Very Good,F,VS1
1.11,61.4,57.0,6.68,6.65,4.09,8112.0,Ideal,G,VS1
1.3,61.5,58.0,6.99,7.06,4.32,7567.0,Very Good,F,SI1
0.73,61.9,57.0,5.75,5.79,3.57,2623.0,Very Good,I,VVS1
1.13,59.6,59.0,6.82,6.87,4.08,9539.0,Very Good,F,VVS2
0.44,60.2,59.0,4.93,4.91,2.96,1232.0,Premium,D,VS1
0.34,60.2,57.0,4.5,4.54,2.72,459.0,Ideal,I,SI1
1.14,60.5,60.0,6.77,6.75,4.09,7099.0,Ideal,G,VS2
1.06,62.4,56.0,6.49,6.56,4.07,5480.0,Very Good,H,VS2
0.56,61.7,56.0,5.33,5.3,3.28,2026.0,Ideal,D,VS1
0.33,62.2,58.0,4.44,4.43,2.76,854.0,Premium,F,VS2
1.74,62.1,54.0,7.73,7.69,4.79,9208.0,Ideal,J,SI1
0.97,60.4,61.0,6.4,6.37,3.86,3585.0,Premium,D,SI2
0.9,63.8,55.0,6.07,6.16,3.9,3303.0,Good,I,VS2
0.43,61.81999999999999,56.0,4.9,4.86,2.99,1008.0,Ideal,H,VVS2
0.7,60.2,59.0,5.78,5.74,3.47,2657.0,Premium,F,VS2
0.6,60.1,62.0,5.42,5.49,3.28,1378.0,Good,I,VS1
0.55,61.7,55.0,5.25,5.26,3.24,1890.0,Ideal,D,VS1
0.51,62.1,58.0,5.12,5.09,3.17,1662.0,Premium,G,VS1
0.38,61.9,56.0,4.65,4.63,2.87,1257.0,Premium,D,VVS2
0.34,62.8,58.0,4.43,4.46,2.79,447.0,Very Good,G,SI2
0.85,62.0,54.0,6.08,6.11,3.78,3084.0,Ideal,G,SI1
0.56,61.0,59.0,5.28,5.34,3.24,2833.0,Very Good,E,IF
0.26,62.0,56.0,4.13,4.1,2.55,769.0,Ideal,E,VVS2
1.01,62.4,58.0,6.39,6.44,4.0,4653.0,Very Good,G,SI1
0.52,62.3,57.0,5.1,5.17,3.2,1689.0,Very Good,E,VS2
0.53,62.0,55.0,5.15,5.2,3.21,1812.0,Ideal,F,VS1
1.01,63.6,60.0,6.35,6.3,4.02,5701.0,Good,G,VS2
0.78,63.3,56.0,5.83,5.86,3.7,2721.0,Very Good,G,SI1
1.01,62.7,56.0,6.36,6.46,4.02,6326.0,Very Good,G,VS1
0.31,63.6,55.0,4.27,4.32,2.73,541.0,Very Good,I,VVS1
0.7,62.2,59.0,5.64,5.71,3.53,1666.0,Very Good,I,VS2
1.03,62.2,56.0,6.46,6.49,4.03,4374.0,Very Good,G,SI2
0.31,61.1,56.0,4.36,4.38,2.67,863.0,Ideal,E,VVS1
1.51,60.2,59.0,7.43,7.33,4.44,8598.0,Premium,H,SI2
1.1,61.3,57.0,6.59,6.66,4.06,7550.0,Ideal,G,VS1
0.31,58.3,60.0,4.51,4.48,2.62,698.0,Premium,E,SI1
1.11,62.3,58.0,6.61,6.52,4.09,5408.0,Premium,G,SI1
0.51,61.7,58.0,5.12,5.15,3.17,1656.0,Premium,E,VS2
0.27,61.8,56.0,4.19,4.2,2.6,682.0,Very Good,F,VVS2
