carat,depth,table,x,y,z,price,cut,color,clarity
0.4,61.5,59.0,4.71,4.75,2.91,1051.0,Ideal,G,VVS1
0.87,61.5,57.0,6.09,6.04,3.73,1827.0,Ideal,G,I1
0.5,61.8,58.0,5.09,5.07,3.14,1746.0,Premium,E,VS2
0.52,57.6,61.0,5.34,5.32,3.07,1056.0,Good,H,SI1
0.42,61.4,56.0,4.82,4.85,2.97,1326.0,Ideal,D,VVS2
1.51,62.1,60.0,7.3,7.25,4.52,9234.0,Premium,D,SI2
0.62,61.6,55.0,5.49,5.51,3.39,1934.0,Ideal,D,SI1
0.54,61.8,55.0,5.27,5.25,3.25,2333.0,Ideal,F,VVS2
0.4,62.3,57.0,4.71,4.7,2.93,1035.0,Ideal,G,VS2
0.5,62.8,60.0,5.08,5.02,3.17,1676.0,Premium,E,VS2
0.25,61.5,56.0,4.06,4.08,2.5,560.0,Very Good,E,VVS1
0.73,58.1,62.0,5.92,5.93,3.44,2191.0,Good,F,SI2
0.4,60.5,63.0,4.75,4.77,2.88,954.0,Good,D,VS1
0.64,62.4,57.0,5.48,5.51,3.43,1709.0,Ideal,J,VVS2
0.41,61.9,59.0,4.75,4.78,2.95,1105.0,Premium,D,VVS2
1.51,62.2,59.0,7.34,7.29,4.55,10122.0,Premium,D,SI1
0.52,61.8,57.0,5.14,5.19,3.19,1600.0,Ideal,D,SI1
0.43,63.1,58.0,4.75,4.79,3.01,704.0,Good,G,SI1
0.3,62.160000000000004,57.0,4.26,4.23,2.69,506.0,Very Good,J,VS1
0.31,62.2,55.0,4.35,4.38,2.71,921.0,Ideal,F,IF
0.29,61.7,56.0,4.27,4.3,2.64,471.0,Very Good,G,VS2
1.37,62.2,59.0,7.07,7.17,4.43,5834.0,Very Good,I,SI2
0.37,63.2,57.0,4.54,4.58,2.88,533.0,Good,H,SI1
0.9,61.8,58.0,6.12,6.17,3.8,4155.0,Premium,H,VS2
1.01,63.5,59.0,6.29,6.41,4.03,9972.0,Very Good,F,IF
0.3,61.6,56.0,4.27,4.3,2.64,658.0,Ideal,E,VS2
1.2,59.1,62.0,6.97,6.94,4.11,4509.0,Ideal,J,SI2
1.01,62.9,55.0,6.35,6.4,4.01,4773.0,Ideal,H,SI1
1.03,60.4,56.0,6.59,6.56,3.97,6467.0,Ideal,F,VS2
0.4,63.2,58.0,4.61,4.7,2.94,655.0,Good,G,SI1
0.72,63.3,53.0,5.73,5.68,3.61,2318.0,Very Good,G,SI1
0.5,62.7,61.0,5.01,5.07,3.16,1197.0,Very Good,F,SI1
0.42,61.5,55.0,4.82,4.9,2.99,773.0,Ideal,E,SI1
0.9,62.7,56.0,6.25,6.15,3.89,4133.0,Ideal,G,VS2
1.09,62.5,59.0,6.57,6.54,4.1,6951.0,Premium,G,VS1
0.4,61.7,57.0,4.75,4.78,2.94,967.0,Ideal,G,VVS1
1.21,61.6,59.0,6.82,6.79,4.19,7257.0,Premium,F,SI1
0.41,61.3,57.0,4.77,4.79,2.93,1007.0,Ideal,F,VS1
0.3,62.44,56.0,4.28,4.32,2.68,658.0,Ideal,E,VS2
2.02,62.7,56.9,8.03,8.07,5.05,11314.0,Ideal,J,SI2
0.58,60.9,59.0,5.36,5.44,3.29,1698.0,Ideal,E,VS2
0.3,62.8,55.0,4.28,4.32,2.7,731.0,Ideal,E,VVS2
0.36,61.3,60.0,4.54,4.59,2.8,789.0,Premium,E,VS2
1.25,63.3,55.8,6.83,6.87,4.34,5197.0,Good,I,SI2
0.3,61.6,58.0,4.31,4.29,2.65,776.0,Premium,F,VS2
0.31,63.0,58.0,4.29,4.32,2.71,489.0,Very Good,I,VS1
0.3,62.3,54.0,4.31,4.36,2.7,491.0,Ideal,H,VS2
0.3,62.2,56.0,4.31,4.34,2.69,886.0,Ideal,F,IF
1.13,62.7,57.0,6.65,6.68,4.18,6525.0,Ideal,G,VS2
0.71,62.1,55.0,5.71,5.72,3.55,2569.0,Very Good,H,VS1
0.72,60.7,57.0,5.78,5.81,3.51,2539.0,Ideal,I,VS1
1.26,61.8,61.0,6.9,6.95,4.28,6566.0,Very Good,I,VS1
0.3,61.6,57.0,4.29,4.34,2.66,432.0,Ideal,G,SI1
0.58,62.1,58.0,5.35,5.31,3.31,1812.0,Premium,E,SI1
0.56,62.959999999999994,56.0,5.2,5.22,3.23,1614.0,Very Good,F,VS2
0.9,63.4,58.0,6.15,6.09,3.88,5511.0,Very Good,D,VS1
1.08,62.9,59.0,6.47,6.56,4.1,5515.0,Very Good,H,VS2
0.31,62.1,57.0,4.32,4.35,2.69,683.0,Ideal,D,VS1
0.34,62.4,59.0,4.47,4.41,2.77,765.0,Premium,G,VS2
0.91,63.4,59.0,6.2,6.14,3.91,3763.0,Very Good,G,SI1
0.41,61.1,55.0,4.8,4.82,2.94,932.0,Very Good,G,VVS2
0.42,61.3,57.0,4.79,4.86,2.96,680.0,Ideal,J,VS2
1.05,64.1,58.0,6.46,6.32,4.09,2066.0,Good,E,I1
1.02,62.6,54.0,6.45,6.41,4.02,8157.0,Ideal,F,VS1
0.9,62.9,58.0,6.06,6.12,3.83,4309.0,Very Good,H,VS1
0.3,62.0,55.0,4.33,4.35,2.69,886.0,Very Good,F,IF
0.32,61.9,55.0,4.37,4.39,2.71,645.0,Ideal,H,VVS2
0.71,63.0,55.0,5.64,5.57,3.53,2694.0,Ideal,D,SI1
1.2,61.1,56.0,6.88,6.91,4.21,10454.0,Ideal,G,VVS2
1.0,61.7,57.0,6.42,6.35,3.94,3853.0,Premium,F,SI2
0.71,61.1,57.0,5.77,5.79,3.53,2612.0,Ideal,D,SI2
1.51,62.5,55.0,7.29,7.34,4.57,10763.0,Ideal,H,VS2
0.31,62.9,58.0,4.27,4.31,2.7,625.0,Very Good,F,VS2
0.9,62.3,61.0,6.17,6.12,3.83,3800.0,Premium,E,SI1
1.53,59.3,60.0,7.44,7.46,4.42,8270.0,Very Good,E,SI2
1.11,60.1,60.0,6.73,6.68,4.03,5281.0,Premium,G,SI1
0.56,60.3,58.0,5.35,5.4,3.24,1253.0,Ideal,H,SI1
0.9,61.5,56.0,6.2,6.23,3.82,5148.0,Very Good,G,VS1
1.02,63.3,56.0,6.38,6.42,4.05,3745.0,Very Good,J,SI2
0.57,62.0,58.0,5.38,5.33,3.32,1763.0,Premium,E,VS2
1.01,62.2,59.0,6.36,6.3,3.94,8065.0,Premium,D,VVS2
0.33,62.1,55.0,4.41,4.44,2.75,434.0,Ideal,J,VS1
0.31,63.1,57.0,4.28,4.31,2.71,489.0,Good,H,VS2
0.53,62.4,54.0,5.18,5.2,3.24,1743.0,Ideal,H,VVS1
1.37,60.7,60.0,7.07,7.19,4.33,5063.0,Very Good,J,SI2
0.4,62.1,60.0,4.75,4.69,2.93,855.0,Premium,D,SI2
0.41,60.9,56.0,4.75,4.81,2.91,1187.0,Ideal,E,VVS2
0.51,62.1,56.0,5.15,5.06,3.17,1071.0,Ideal,D,I1
1.7,63.6,59.0,7.46,7.55,4.77,11560.0,Very Good,H,SI1
0.32,61.2,56.0,4.4,4.43,2.7,918.0,Ideal,G,IF
0.7,62.3,54.0,5.67,5.72,3.55,2930.0,Ideal,E,VS1
1.25,61.0,59.0,6.89,6.98,4.23,5975.0,Premium,I,VS2
1.39,63.8,55.0,7.05,7.08,4.51,6969.0,Good,F,SI2
1.59,61.1,55.0,7.54,7.48,4.59,9972.0,Ideal,I,VS2
0.7,61.7,57.0,5.65,5.69,3.5,1979.0,Very Good,J,SI1
1.04,63.1,54.0,6.44,6.53,4.09,7679.0,Very Good,D,VS2
0.42,60.2,59.0,4.84,4.82,2.91,1235.0,Premium,G,VVS1
1.5,61.5,57.0,7.17,7.23,4.52,8538.0,Very Good,E,SI2
1.22,60.5,58.5,6.84,6.96,4.17,4861.0,Very Good,J,SI2
0.31,62.3,56.0,4.34,4.36,2.71,871.0,Ideal,G,IF
1.12,60.7,56.0,6.74,6.7,4.08,5457.0,Ideal,H,SI1
0.41,63.8,57.0,4.75,4.68,3.01,818.0,Good,E,SI2
0.4,62.9,58.0,4.72,4.69,2.96,882.0,Premium,F,SI1
1.23,61.3,60.0,6.94,6.9,4.24,9489.0,Premium,F,VS1
1.1,60.4,59.0,6.66,6.69,4.03,5166.0,Premium,D,SI1
1.05,61.6,57.0,6.56,6.53,4.03,5557.0,Premium,F,SI1
1.01,60.3,62.0,6.47,6.54,3.92,8647.0,Good,F,VVS2
0.32,63.5,56.0,4.38,4.34,2.77,672.0,Very Good,E,SI1
1.05,61.0,56.0,6.54,6.61,4.01,8451.0,Ideal,D,VS2
0.4,61.8,59.0,4.74,4.72,2.92,1017.0,Ideal,H,VS1
1.23,62.9,59.0,6.8,6.85,4.29,4896.0,Very Good,J,VS2
1.28,61.5,55.0,7.01,7.05,4.32,9548.0,Ideal,D,SI1
1.52,60.1,60.0,7.54,7.51,4.52,11946.0,Ideal,H,VS1
1.02,62.4,55.0,6.44,6.47,4.03,4398.0,Ideal,E,SI2
1.01,62.2,58.0,6.42,6.4,3.99,5006.0,Premium,G,SI1
0.32,61.8,57.0,4.38,4.42,2.72,561.0,Ideal,G,VS2
1.21,60.4,57.0,6.9,6.93,4.18,7954.0,Ideal,H,VVS2
1.23,62.4,57.0,6.83,6.88,4.28,8085.0,Ideal,G,VS2
1.73,61.5,60.0,7.75,7.66,4.74,9494.0,Premium,F,SI2
0.3,62.3,58.0,4.26,4.28,2.66,545.0,Ideal,G,VS2
0.3,61.3,56.0,4.33,4.35,2.66,886.0,Ideal,F,IF
0.53,62.0,59.0,5.23,5.16,3.22,1428.0,Premium,F,SI1
0.3,61.6,56.0,4.33,4.37,2.68,912.0,Ideal,D,VVS1
0.25,62.3,53.0,4.06,4.09,2.54,363.0,Ideal,G,SI1
0.41,60.4,56.0,4.8,4.83,2.91,1007.0,Ideal,G,VVS2
0.89,61.5,55.0,6.18,6.21,3.81,4854.0,Ideal,F,VS2
1.01,60.0,55.0,6.56,6.53,3.93,4425.0,Very Good,F,SI2
0.56,61.0,56.0,5.31,5.35,3.25,2230.0,Ideal,G,VS1
0.7,60.8,56.0,5.72,5.76,3.49,2512.0,Very Good,G,VS1
1.09,61.4,55.0,6.61,6.67,4.08,4565.0,Ideal,J,SI1
1.08,62.6,56.0,6.62,6.57,4.13,5758.0,Premium,D,SI1
1.61,62.9,59.0,7.5,7.43,4.69,8024.0,Premium,F,SI1
0.39,61.3,58.0,4.74,4.78,2.92,805.0,Very Good,I,VVS1
0.53,61.7,56.0,5.2,5.22,3.21,1630.0,Ideal,F,VS1
0.71,62.2,57.0,5.74,5.68,3.55,2386.0,Premium,E,SI2
0.3,60.3,57.0,4.34,4.39,2.63,568.0,Ideal,F,VS2
0.3,60.7,60.0,4.33,4.37,2.64,710.0,Premium,D,VS2
1.03,62.2,59.0,6.48,6.42,4.01,7211.0,Ideal,G,VS1
0.4,62.2,57.0,4.72,4.67,2.92,945.0,Premium,F,SI1
0.36,63.2,56.0,4.52,4.56,2.87,619.0,Good,D,SI1
1.2,62.6,59.0,6.64,6.71,4.18,8983.0,Very Good,F,VS1
1.2,61.8,58.0,6.76,6.83,4.2,7508.0,Ideal,D,SI1
1.06,61.6,61.0,6.59,6.53,4.04,4903.0,Premium,D,SI2
0.72,62.3,56.0,5.74,5.81,3.6,2752.0,Ideal,H,VVS2
0.3,60.5,58.0,4.38,4.35,2.64,911.0,Premium,D,VS2
1.5,63.8,59.0,7.16,7.22,4.59,11524.0,Good,G,VS1
0.41,60.7,56.0,4.77,4.82,2.91,1007.0,Very Good,F,VS1
0.7,62.7,58.0,5.61,5.65,3.53,2288.0,Very Good,I,VS1
0.3,61.1,59.0,4.26,4.31,2.62,710.0,Premium,D,VS2
0.73,62.7,57.0,5.75,5.79,3.62,2276.0,Ideal,F,SI2
0.5,62.6,56.0,5.05,5.08,3.17,1752.0,Ideal,D,VS2
1.47,61.6,59.0,7.29,7.32,4.5,6403.0,Premium,I,SI2
1.02,62.2,54.0,6.44,6.46,4.01,8011.0,Ideal,E,VS1
1.11,61.7,55.0,6.65,6.67,4.11,7473.0,Ideal,F,VS2
0.71,62.1,60.0,5.69,5.72,3.54,3354.0,Very Good,F,VVS2
0.3,63.4,57.0,4.23,4.25,2.69,394.0,Good,I,SI1
1.0,61.8,57.0,6.43,6.39,3.96,4829.0,Ideal,E,SI2
1.56,61.3,57.0,7.48,7.54,4.6,9494.0,Very Good,I,SI1
1.11,62.2,57.0,6.67,6.61,4.13,5284.0,Premium,F,SI2
0.34,61.3,60.0,4.53,4.47,2.76,689.0,Premium,H,VS2
1.06,59.4,57.0,6.72,6.65,3.97,5817.0,Premium,D,SI1
1.25,60.6,57.0,7.0,6.97,4.23,8036.0,Ideal,H,VVS2
0.73,62.1,57.0,5.75,5.71,3.56,2155.0,Ideal,E,SI2
0.71,60.2,60.0,5.77,5.79,3.48,2319.0,Ideal,I,SI1
0.9,61.0,56.0,6.17,6.19,3.77,5122.0,Ideal,F,SI1
0.3,62.1,55.0,4.3,4.33,2.68,658.0,Ideal,E,VS2
0.36,61.8,56.0,4.56,4.6,2.83,852.0,Ideal,D,VS2
0.54,62.7,59.0,5.17,5.2,3.25,1099.0,Very Good,H,SI2
1.2,62.1,61.0,6.74,6.68,4.17,7728.0,Premium,G,VS2
1.36,61.2,57.0,7.15,7.19,4.39,6443.0,Ideal,D,SI2
0.9,63.8,57.0,6.04,6.13,3.88,3752.0,Very Good,G,SI1
1.1,61.7,56.0,6.65,6.64,4.1,11233.0,Premium,D,VVS2
1.0,60.6,54.0,6.56,6.52,3.96,8924.0,Premium,F,VVS2
0.71,62.7,57.0,5.66,5.69,3.56,3238.0,Ideal,E,VS1
1.02,61.7,58.0,6.41,6.49,3.98,5426.0,Ideal,D,SI2
0.57,62.1,58.0,5.28,5.32,3.29,1397.0,Very Good,E,SI1
1.09,60.7,58.0,6.64,6.68,4.04,4611.0,Ideal,J,SI1
1.01,58.0,60.0,6.58,6.53,3.8,3604.0,Premium,D,SI2
0.32,62.2,57.0,4.38,4.36,2.72,648.0,Ideal,H,VS2
0.52,61.0,58.0,5.21,5.15,3.16,1835.0,Premium,G,VVS2
0.51,61.6,54.0,5.14,5.18,3.18,988.0,Ideal,J,VS1
1.02,61.7,56.0,6.49,6.44,3.99,2925.0,Ideal,I,I1
0.31,61.3,57.0,4.34,4.3,2.65,802.0,Ideal,F,VS2
1.01,63.2,57.0,6.35,6.3,4.0,5701.0,Very Good,G,VS2
0.93,60.8,59.0,6.27,6.24,3.8,4448.0,Premium,D,SI1
0.51,63.7,56.0,5.1,5.07,3.24,1227.0,Good,H,SI1
1.03,62.2,56.0,6.45,6.51,4.03,5005.0,Ideal,H,SI1
0.39,62.9,57.0,4.68,4.64,2.93,834.0,Ideal,I,VS2
1.1,62.1,56.0,6.68,6.56,4.12,3918.0,Premium,F,SI2
0.32,62.4,54.0,4.39,4.36,2.73,648.0,Ideal,I,VS1
0.91,63.0,57.0,6.19,6.1,3.87,3033.0,Premium,H,SI1
1.21,59.9,58.0,6.94,6.91,4.15,4879.0,Premium,I,SI2
0.27,63.0,56.0,4.12,4.14,2.6,622.0,Very Good,E,VVS2
0.7,63.8,59.0,5.6,5.63,3.58,1807.0,Very Good,H,SI2
1.59,59.9,60.0,7.57,7.61,4.55,9304.0,Premium,I,VS2
0.3,62.9,58.0,4.26,4.29,2.69,447.0,Very Good,D,SI2
0.58,62.1,56.0,5.36,5.33,3.32,2551.0,Ideal,E,VVS2
0.72,62.5,57.0,5.65,5.74,3.56,2440.0,Ideal,F,SI1
0.72,62.8,60.0,5.78,5.68,3.6,2396.0,Very Good,G,SI1
0.33,61.9,59.0,4.4,4.46,2.74,579.0,Premium,G,VS2
0.7,61.0,56.0,5.74,5.78,3.52,3504.0,Ideal,E,VS2
0.51,62.0,59.0,5.12,5.08,3.16,1807.0,Premium,D,VS2
0.41,62.3,55.0,4.77,4.79,2.98,791.0,Ideal,D,SI1
0.4,61.6,56.0,4.78,4.73,2.93,1056.0,Ideal,E,VVS2
0.26,62.2,56.0,4.12,4.15,2.57,599.0,Ideal,E,VVS2
0.8,60.0,60.0,6.1,5.97,3.66,2088.0,Premium,J,SI1
0.39,62.0,56.0,4.72,4.64,2.9,1010.0,Premium,F,VS1
1.19,60.0,57.0,6.93,6.89,4.15,5390.0,Very Good,J,SI1
1.0,57.4,58.0,6.57,6.64,3.79,6268.0,Fair,E,VS2
0.35,61.8,56.0,4.5,4.53,2.79,905.0,Ideal,E,VVS1
1.01,62.4,61.0,6.34,6.38,3.97,7137.0,Good,G,VVS2
1.04,62.1,56.0,6.48,6.5,4.03,4404.0,Ideal,H,SI2
1.01,63.2,59.0,6.38,6.35,4.02,4497.0,Very Good,F,SI2
1.02,62.1,63.0,6.48,6.36,3.99,5038.0,Very Good,F,SI1
1.18,62.5,60.0,6.7,6.74,4.2,5088.0,Very Good,E,SI2
1.3,63.3,57.0,6.98,6.96,4.41,4106.0,Very Good,J,VS2
1.51,62.9,57.0,7.3,7.27,4.58,11255.0,Ideal,G,SI1
0.25,62.8,54.0,4.05,4.07,2.55,357.0,Ideal,H,SI1
0.55,60.9,57.0,5.24,5.3,3.21,1100.0,Ideal,J,SI1
0.37,61.3,55.0,4.68,4.65,2.86,999.0,Ideal,E,VS1
0.41,61.5,59.0,4.8,4.82,2.96,593.0,Very Good,H,SI2
1.3,61.8,56.0,6.98,7.04,4.33,7087.0,Very Good,I,VS2
0.74,61.5,55.0,5.85,5.82,3.59,3879.0,Ideal,F,VVS2
0.52,61.5,59.0,5.19,5.15,3.18,1196.0,Premium,G,SI2
0.62,62.0,54.0,5.46,5.5,3.4,2406.0,Ideal,F,VS1
1.03,60.5,60.0,6.52,6.48,3.93,5105.0,Premium,G,SI1
1.06,63.9,60.0,6.45,6.41,4.11,4321.0,Good,E,SI2
0.61,61.1,56.0,5.47,5.5,3.35,2569.0,Very Good,G,VVS1
0.63,61.6,60.7,5.46,5.52,3.38,2188.0,Good,F,VS1
1.03,62.0,55.0,6.46,6.44,4.0,4095.0,Ideal,E,SI2
0.91,63.0,54.0,6.17,6.12,3.86,2976.0,Ideal,I,SI2
1.0,62.8,57.0,6.37,6.43,4.02,7979.0,Ideal,G,VVS2
0.9,59.1,62.0,6.33,6.3,3.73,4385.0,Premium,E,SI1
1.27,60.4,58.0,7.04,7.0,4.24,4660.0,Premium,J,SI2
0.9,62.6,60.0,6.1,6.14,3.83,3950.0,Very Good,F,SI1
1.7,61.9,59.0,7.59,7.67,4.72,9864.0,Ideal,H,SI2
1.01,60.9,58.0,6.43,6.47,3.93,7411.0,Ideal,F,VS2
1.04,61.84000000000001,58.0,6.47,6.6,4.03,8225.0,Very Good,G,IF
1.21,63.6,58.0,6.65,6.77,4.27,6861.0,Good,E,SI1
0.71,62.2,57.0,5.66,5.73,3.54,2559.0,Ideal,H,VS1
0.61,63.3,57.5,5.38,5.4,3.41,1590.0,Very Good,H,VS2
0.7,61.5,56.0,5.7,5.75,3.52,3065.0,Ideal,G,VS1
0.8,62.1,60.0,5.86,5.92,3.66,3471.0,Very Good,F,VS2
1.51,61.8,59.0,7.27,7.32,4.51,11161.0,Very Good,H,VS1
0.26,61.4,57.0,4.1,4.13,2.52,506.0,Very Good,E,VVS2
0.7,61.9,56.0,5.66,5.71,3.52,2414.0,Ideal,G,SI1
0.32,61.9,55.0,4.43,4.42,2.74,900.0,Ideal,E,VS2
0.85,62.2,56.0,6.04,6.09,3.77,3670.0,Ideal,G,SI1
0.34,63.1,56.0,4.43,4.47,2.81,596.0,Good,I,VVS2
1.15,63.1,56.0,6.62,6.7,4.2,5646.0,Good,H,VS2
0.24,62.0,56.0,4.0,4.03,2.49,449.0,Very Good,G,VVS2
0.31,61.5,59.0,4.33,4.35,2.67,544.0,Premium,G,VS2
0.51,63.1,56.0,5.13,5.1,3.23,1080.0,Very Good,J,VS2
1.03,62.3,57.0,6.45,6.52,4.04,8133.0,Ideal,F,VS1
0.9,60.8,57.0,6.25,6.22,3.79,3251.0,Ideal,I,SI1
1.01,62.3,60.0,6.39,6.32,3.96,3782.0,Premium,H,SI2
0.78,61.4,57.0,5.91,5.94,3.64,3454.0,Ideal,D,SI2
0.6,61.9,54.9,5.41,5.44,3.35,2860.0,Ideal,E,VVS2
1.12,62.4,56.0,6.63,6.67,4.15,4712.0,Ideal,G,SI2
0.35,60.9,59.0,4.57,4.61,2.75,798.0,Premium,H,VVS1
0.3,61.2,59.0,4.28,4.32,2.63,605.0,Very Good,G,VS1
0.3,62.2,58.0,4.33,4.22,2.66,506.0,Premium,F,SI2
0.91,59.8,58.0,6.29,6.26,3.75,2564.0,Premium,F,SI2
0.33,62.3,55.0,4.42,4.47,2.77,579.0,Ideal,G,VS2
0.5,60.9,59.0,5.07,5.11,3.1,2003.0,Very Good,E,VVS2
0.71,62.8,57.0,5.69,5.64,3.56,2368.0,Premium,D,SI2
0.54,61.1,55.0,5.37,5.24,3.24,1993.0,Premium,D,VS2
1.0,64.2,60.0,6.22,6.28,4.01,5093.0,Good,D,SI1
0.32,62.7,58.0,4.37,4.34,2.73,554.0,Premium,I,SI1
1.08,61.6,56.0,6.63,6.59,4.07,5000.0,Ideal,I,VS2
1.15,62.5,55.0,6.72,6.68,4.19,4861.0,Premium,G,SI2
0.41,61.6,57.0,4.78,4.8,2.95,705.0,Ideal,F,SI1
1.11,62.5,57.0,6.54,6.49,4.07,3804.0,Premium,G,SI2
0.3,62.2,55.0,4.33,4.29,2.68,709.0,Ideal,D,SI1
1.01,62.4,60.0,6.36,6.33,3.96,4836.0,Premium,H,SI1
1.24,61.7,55.0,6.91,6.96,4.28,5412.0,Ideal,J,VS2
1.86,62.6,56.0,7.95,7.87,4.95,10312.0,Ideal,J,VS2
0.7,62.9,58.0,5.67,5.65,3.56,2536.0,Premium,I,VVS1
1.01,63.0,55.0,6.39,6.34,4.01,3790.0,Premium,J,VS1
0.73,62.3,56.0,5.8,5.75,3.6,3311.0,Ideal,E,VS1
0.38,60.9,58.0,4.63,4.67,2.83,933.0,Very Good,D,VS2
1.53,58.5,59.0,7.55,7.62,4.44,11713.0,Very Good,F,SI1
1.03,61.2,56.0,6.5,6.51,3.98,5378.0,Ideal,I,VS2
0.52,62.8,55.0,5.11,5.15,3.22,1621.0,Very Good,E,VS2
0.72,59.8,57.0,5.86,5.91,3.52,2265.0,Ideal,E,SI1
1.06,62.1,58.0,6.49,6.53,4.04,4987.0,Ideal,G,SI2
0.51,62.4,55.0,5.14,5.09,3.19,1443.0,Ideal,E,SI1
1.04,59.2,58.0,6.64,6.7,3.95,4484.0,Premium,E,SI2
0.72,62.0,60.0,5.74,5.77,3.57,2364.0,Premium,F,SI1
0.47,60.7,56.1,5.02,5.08,3.07,1226.0,Ideal,F,VS2
0.31,61.9,56.0,4.38,4.34,2.7,695.0,Ideal,G,VS1
0.54,61.86,56.0,5.24,5.23,3.22,1637.0,Ideal,H,VS1
0.52,62.0,59.0,5.18,5.15,3.2,1112.0,Premium,F,SI1
1.01,62.6,58.0,6.33,6.36,3.97,6221.0,Good,E,VS2
0.53,63.2,56.0,5.14,5.18,3.26,1776.0,Good,E,VS1
1.38,62.4,58.0,7.14,7.09,4.44,10850.0,Premium,G,VS1
0.45,60.1,58.0,4.95,4.97,2.98,1263.0,Very Good,G,VVS1
1.29,60.9,58.0,7.01,6.97,4.26,10530.0,Premium,F,VS1
0.72,62.2,58.0,5.68,5.73,3.55,2028.0,Very Good,J,VS2
0.93,61.7,58.0,6.22,6.29,3.86,4961.0,Premium,F,VS2
0.5,62.4,59.0,5.06,5.1,3.17,1675.0,Premium,E,VS1
0.9,64.2,56.0,6.07,6.02,3.88,6124.0,Good,F,VVS1
0.4,62.0,59.0,4.7,4.72,2.92,702.0,Premium,G,SI1
0.3,60.1,60.0,4.3,4.32,2.59,1026.0,Very Good,E,IF
0.32,63.7,55.0,4.33,4.3,2.75,591.0,Good,H,SI1
1.39,62.2,57.0,7.17,7.1,4.44,7893.0,Very Good,I,VS1
0.44,61.8,55.0,4.86,4.91,3.02,1235.0,Ideal,G,VVS1
0.51,61.6,56.0,5.12,5.16,3.17,1933.0,Ideal,G,VVS1
1.05,61.7,57.0,6.55,6.52,4.03,5833.0,Ideal,H,VS2
1.26,62.0,56.0,7.0,6.94,4.32,5363.0,Ideal,I,SI2
1.24,60.0,58.0,6.98,7.03,4.2,6134.0,Very Good,I,VS2
0.25,63.3,54.0,3.98,4.02,2.52,467.0,Very Good,H,VVS2
1.6,62.0,57.0,7.47,7.43,4.62,9856.0,Ideal,G,VS1
0.9,60.8,59.0,6.19,6.24,3.78,4463.0,Premium,E,SI1
0.51,62.9,55.0,5.12,5.08,3.21,1687.0,Ideal,F,VS2
1.01,61.67999999999999,59.0,6.57,6.54,3.89,5206.0,Premium,D,SI2
0.35,61.6,58.0,4.57,4.52,2.8,984.0,Premium,E,VS2
1.6,61.9,58.0,7.54,7.49,4.65,10064.0,Premium,D,SI2
0.54,61.7,54.0,5.25,5.29,3.25,1346.0,Ideal,I,VVS2
1.21,61.1,61.0,6.78,6.74,4.13,5720.0,Premium,F,SI1
0.31,62.6,57.0,4.38,4.34,2.73,628.0,Ideal,H,VS2
1.05,62.6,59.0,6.47,6.43,4.04,4557.0,Premium,F,SI2
1.21,61.8,55.0,6.81,6.87,4.23,8864.0,Ideal,G,VS1
0.36,62.8,57.0,4.51,4.54,2.84,619.0,Very Good,D,SI1
1.51,60.7,58.0,7.45,7.4,4.51,10685.0,Premium,H,VS2
1.5,57.5,63.0,7.53,7.49,4.32,6006.0,Good,G,SI2
1.19,60.5,59.0,6.97,7.0,4.17,6781.0,Very Good,H,VS2
1.21,59.5,58.0,6.96,7.03,4.16,7906.0,Very Good,G,VS2
0.51,62.9,54.0,5.12,5.08,3.21,1546.0,Ideal,G,VS2
1.0,62.2,58.0,6.45,6.34,3.98,5723.0,Premium,D,SI1
0.9,62.2,59.0,6.13,6.18,3.83,4580.0,Very Good,E,VS2
1.0,61.5,56.0,6.45,6.41,3.95,4956.0,Ideal,D,SI2
1.5,60.1,57.0,7.4,7.28,4.42,3457.0,Premium,H,I1
1.67,62.6,60.0,7.57,7.52,4.72,8118.0,Premium,H,SI2
1.01,59.8,60.0,6.57,6.53,3.92,5345.0,Premium,F,SI1
0.77,63.3,57.0,5.84,5.79,3.68,2010.0,Very Good,J,SI1
1.21,61.8,55.0,6.82,6.86,4.23,6727.0,Ideal,H,SI1
0.37,61.7,56.0,4.61,4.63,2.85,811.0,Ideal,F,VS1
0.73,62.2,57.0,5.8,5.77,3.6,2107.0,Premium,H,SI1
1.01,60.1,58.0,6.54,6.39,3.89,3173.0,Premium,G,SI2
1.19,60.2,57.0,6.84,6.87,4.13,5717.0,Ideal,E,SI2
1.57,59.5,58.0,7.56,7.61,4.51,10914.0,Premium,G,SI1
0.72,61.8,56.0,5.72,5.77,3.55,3489.0,Ideal,F,VS1
0.29,61.6,56.0,4.24,4.27,2.62,607.0,Very Good,G,VVS1
0.91,62.9,59.0,6.15,6.12,3.86,3363.0,Premium,H,SI2
1.52,61.4,58.0,7.3,7.44,4.55,11516.0,Premium,H,VS1
0.32,61.3,57.0,4.41,4.43,2.71,821.0,Ideal,H,VVS1
0.52,62.4,59.0,5.13,5.16,3.21,1689.0,Premium,G,VS1
1.19,62.6,58.0,6.82,6.69,4.23,4498.0,Premium,I,SI2
1.0,61.8,57.0,6.39,6.43,3.96,4743.0,Ideal,E,SI2
0.34,61.1,58.0,4.5,4.47,2.74,689.0,Premium,H,VS2
0.31,63.8,57.0,4.29,4.33,2.75,625.0,Good,G,VS1
1.09,62.5,58.0,6.49,6.59,4.09,7378.0,Very Good,G,VS1
0.9,62.3,61.0,6.15,6.17,3.84,3481.0,Very Good,H,SI2
